  0       0       1.000000e+000 	  	  0 
  10 	  4 	 -8.40764549716e-008	 -7.92806255330e-008	
  10 	  5 	 -4.93395938184e-008	 -5.05370221897e-008	
  10 	  6 	 -3.75885236597e-008	 -7.95667053872e-008	
  10 	  7 	  8.11460540925e-009	 -3.36629641314e-009	
  10 	  8 	  4.04927981693e-008	 -9.18705975921e-008	
  10 	  9 	  1.25491334938e-007	 -3.76516222391e-008	
  10 	  10 	  1.00538634409e-007	 -2.40148449520e-008	
  11 	  0 	 -5.09613707522e-008	  0 	
  11 	  1 	  1.51687209933e-008	 -2.68604146166e-008	
  11 	  2 	  1.86309749878e-008	 -9.90693862047e-008	
  11 	  3 	 -3.09871239854e-008	 -1.48131804259e-007	
  11 	  4 	 -3.89580205050e-008	 -6.36666511980e-008	
  11 	  5 	  3.77848029452e-008	  4.94736238169e-008	
  11 	  6 	 -1.18676592395e-009	  3.44769584593e-008	
  11 	  7 	  4.11565188074e-009	 -8.98252808977e-008	
  11 	  8 	 -5.98410841300e-009	  2.43989612237e-008	
  11 	  9 	 -3.14231072723e-008	  4.17731829829e-008	
  11 	  10 	 -5.21882681926e-008	 -1.83364561787e-008	
  11 	  11 	  4.60344448746e-008	 -6.96662308185e-008	
  12 	  0 	  3.77252636558e-008	  0 	
  12 	  1 	 -5.40654977835e-008	 -4.35675748979e-008	
  12 	  2 	  1.42979642252e-008	  3.20975937619e-008	
  12 	  3 	  3.93995876402e-008	  2.44264863504e-008	
  12 	  4 	 -6.86908127933e-008	  4.15081109010e-009	
  12 	  5 	  3.09411128730e-008	  7.82536279032e-009	
  12 	  6 	  3.41523275207e-009	  3.91765484449e-008	
  12 	  7 	 -1.86909958586e-008	  3.56131849381e-008	
  12 	  8 	 -2.53769398865e-008	  1.69361024629e-008	
  12 	  9 	  4.22880630661e-008	  2.52692598301e-008	
  12 	  10 	 -6.17619654902e-009	  3.08375794212e-008	
  12 	  11 	  1.12502994122e-008	 -6.37946501558e-009	
  12 	  12 	 -2.49532607389e-009	 -1.11780601900e-008	
  13 	  0 	  4.22982206413e-008	  0 	
  13 	  1 	 -5.13569699124e-008	  3.90510386684e-008	
  13 	  2 	  5.59217667099e-008	 -6.27337565381e-008	
  13 	  3 	 -2.19360927944e-008	  9.74829362237e-008	
  13 	  4 	 -3.13762599665e-009	 -1.19627874492e-008	
  13 	  5 	  5.90049394905e-008	  6.64975958036e-008	
  13 	  6 	 -3.59038073075e-008	 -6.57280613686e-009	
  13 	  7 	  2.53002147087e-009	 -6.21470822331e-009	
  13 	  8 	 -9.83150822694e-009	 -1.04740222825e-008	
  13 	  9 	  2.47325771790e-008	  4.52870369936e-008	
  13 	  10 	  4.10324653930e-008	 -3.68121029480e-008	
  13 	  11 	 -4.43869677399e-008	 -4.76507804287e-009	
  13 	  12 	 -3.12622200222e-008	  8.78405809267e-008	
  13 	  13 	 -6.12759553199e-008	  6.85261488593e-008	
  14 	  0 	 -2.42786502921e-008	  0 	
  14 	  1 	 -1.86968616380e-008	  2.94747542249e-008	
  14 	  2 	 -3.67789379502e-008	 -5.16779392055e-009	
  14 	  3 	  3.58875097333e-008	  2.04618827833e-008	
  14 	  4 	  1.83865617792e-009	 -2.26780613566e-008	
  14 	  5 	  2.87344273542e-008	 -1.63882249727e-008	
  14 	  6 	 -1.94810485574e-008	  2.47831272780e-009	
  14 	  7 	  3.75003839415e-008	 -4.17291319429e-009	
  14 	  8 	 -3.50946485864e-008	 -1.53515265202e-008	
  14 	  9 	  3.20284939341e-008	  2.88804922064e-008	
  14 	  10 	  3.90329180007e-008	 -1.44308452468e-009	
  14 	  11 	  1.53970516501e-008	 -3.90548173245e-008	
  14 	  12 	  8.40829163869e-009	 -3.11327189117e-008	
  14 	  13 	  3.22147043963e-008	  4.51897224960e-008	
  14 	  14 	 -5.18980794309e-008	 -4.81506636747e-009	
  15 	  0 	  1.47910068708e-009	  0 	
  15 	  1 	  1.00817268177e-008	  1.09773066323e-008	
  15 	  2 	 -2.13942673775e-008	 -3.08914875777e-008	
  15 	  3 	  5.21392929041e-008	  1.72892926103e-008	
  15 	  4 	 -4.08150084077e-008	  6.50174707794e-009	
  15 	  5 	  1.24935723108e-008	  8.08375563995e-009	
  15 	  6 	  3.31211643895e-008	 -3.68246004303e-008	
  15 	  7 	  5.96210699259e-008	  5.31841171878e-009	
  15 	  8 	 -3.22428691498e-008	  2.21523579587e-008	
  15 	  9 	  1.28788268085e-008	  3.75629820828e-008	
  15 	  10 	  1.04688722521e-008	  1.47222147014e-008	
  15 	  11 	 -1.11675061934e-009	  1.80996198431e-008	
  15 	  12 	 -3.23962134415e-008	  1.55243104745e-008	
  15 	  13 	 -2.83933019117e-008	 -4.22066791103e-009	
  15 	  14 	  5.19168859330e-009	 -2.43752739666e-008	
  15 	  15 	 -1.90930538321e-008	 -4.71139421557e-009	
  16 	  0 	 -3.15322986722e-009	  0 	
  16 	  1 	  2.58360856230e-008	  3.25447560859e-008	
  16 	  2 	 -2.33671404512e-008	  2.88799363439e-008	
  16 	  3 	 -3.36019429391e-008	 -2.20418988009e-008	
  16 	  4 	  4.02316284314e-008	  4.83837716909e-008	
  16 	  5 	 -1.29501939245e-008	 -3.19458578128e-009	
  16 	  6 	  1.40239252323e-008	 -3.50760208302e-008	
  16 	  7 	 -7.08412635135e-009	 -8.81581561130e-009	
  16 	  8 	 -2.09018868093e-008	  5.00527390529e-009	
  16 	  9 	 -2.18588720643e-008	 -3.95012419993e-008	
  16 	  10 	 -1.17529900814e-008	  1.14211582961e-008	
  16 	  11 	  1.87574042592e-008	 -3.03161919925e-009	
  16 	  12 	  1.95400194037e-008	  6.66983574071e-009	
  16 	  13 	  1.38196369576e-008	  1.02778499507e-009	
  16 	  14 	 -1.93182168855e-008	 -3.86174893775e-008	
  16 	  15 	 -1.45149060142e-008	 -3.27443078738e-008	
  16 	  16 	 -3.79671710746e-008	  3.02155372655e-009	
  17 	  0 	  1.97605066395e-008	  0 	
  17 	  1 	 -2.54177575118e-008	 -3.06630529689e-008	
  17 	  2 	 -1.95988656721e-008	  6.49265893409e-009	
  17 	  3 	  5.64123066223e-009	  6.78327095529e-009	
  17 	  4 	  7.07457075636e-009	  2.49437600834e-008	
  17 	  5 	 -1.54987006052e-008	  6.60021551850e-009	
  17 	  6 	 -1.18194012847e-008	 -2.89770975176e-008	
  17 	  7 	  2.42149702381e-008	 -4.22222973696e-009	
  17 	  8 	  3.88442097559e-008	  3.58904095943e-009	
  17 	  9 	  3.81356493231e-009	 -2.81466943714e-008	
  17 	  10 	 -3.88216085541e-009	  1.81328176507e-008	
  17 	  11 	 -1.57356600363e-008	  1.06560649404e-008	
  17 	  12 	  2.88013010655e-008	  2.03450136084e-008	
  17 	  13 	  1.65503425731e-008	  2.04667531434e-008	
  17 	  14 	 -1.41983872649e-008	  1.14948025244e-008	
  17 	  15 	  5.42100361656e-009	  5.32610369810e-009	
  17 	  16 	 -3.01992205043e-008	  3.65331918530e-009	
  17 	  17 	 -3.43086856041e-008	 -1.98523455380e-008	
  18 	  0 	  5.08691038331e-009	  0 	
  18 	  1 	  7.21098449648e-009	 -3.88714473013e-008	
  18 	  2 	  1.40631771205e-008	  1.00093396253e-008	
  18 	  3 	 -5.07232520872e-009	 -4.90865931335e-009	
  18 	  4 	  5.48759308216e-008	 -1.35267117720e-009	
  18 	  5 	  5.48710485554e-009	  2.64338629458e-008	
  18 	  6 	  1.46570755271e-008	 -1.36438019951e-008	
  18 	  7 	  6.75812328417e-009	  6.88577494235e-009	
  18 	  8 	  3.07619845144e-008	  4.17827734106e-009	
  18 	  9 	 -1.88470601880e-008	  3.68302736953e-008	
  18 	  10 	  5.27535358933e-009	 -4.66091535881e-009	
  18 	  11 	 -7.29628518960e-009	  1.95215208020e-009	
  18 	  12 	 -2.97449412421e-008	 -1.64497878394e-008	
  18 	  13 	 -6.27919717151e-009	 -3.48383939938e-008	
  18 	  14 	 -8.15605336410e-009	 -1.28636585027e-008	
  18 	  15 	 -4.05003412878e-008	 -2.02684998021e-008	
  18 	  16 	  1.04141042028e-008	  6.61468817624e-009	
  18 	  17 	  3.58771586841e-009	  4.48065587564e-009	
  18 	  18 	  3.12351953717e-009	 -1.09906032543e-008	
  19 	  0 	 -3.25780965394e-009	  0 	
  19 	  1 	 -7.59903885318e-009	  1.26835472605e-009	
  19 	  2 	  3.53541528655e-008	 -1.31346303514e-009	
  19 	  3 	 -9.74103607309e-009	  1.50662259043e-009	
  19 	  4 	  1.57039009056e-008	 -7.61677383810e-009	
  19 	  5 	  1.09629213379e-008	  2.83172176437e-008	
  19 	  6 	 -4.08745178658e-009	  1.86219430718e-008	
  19 	  7 	  4.78275337043e-009	 -7.17283455899e-009	
  19 	  8 	  2.94908364280e-008	 -9.93037002882e-009	
  19 	  9 	  3.07961427159e-009	  6.94110477213e-009	
  19 	  10 	 -3.38415069042e-008	 -7.37981767135e-009	
  19 	  11 	  1.60443652916e-008	  9.96673453483e-009	
  19 	  12 	 -2.47106581581e-009	  9.16852310641e-009	
  19 	  13 	 -7.44717379979e-009	 -2.82584466742e-008	
  19 	  14 	 -4.70502589215e-009	 -1.29526697983e-008	
  19 	  15 	 -1.76580549771e-008	 -1.40350990039e-008	
  19 	  16 	 -2.16950096187e-008	 -7.24534721566e-009	
  19 	  17 	  2.90444936078e-008	 -1.53456531070e-008	
  19 	  18 	  3.48382199593e-008	 -9.54146344916e-009	
  19 	  19 	 -2.57349349430e-009	  4.83151822363e-009	
  20 	  0 	  2.22384610650e-008	  0 	
  20 	  1 	  5.16303125218e-009	  6.69626726966e-009	
  20 	  2 	  1.98831128238e-008	  1.75183843256e-008	
  20 	  3 	 -3.62601436784e-009	  3.79590724141e-008	
  20 	  4 	  2.42238118652e-009	 -2.11057611874e-008	
  20 	  5 	 -1.07042562564e-008	 -7.71860083169e-009	
  20 	  6 	  1.10474837570e-008	 -2.17720365897e-009	
  20 	  7 	 -2.10090282727e-008	 -2.23491503969e-011	
  20 	  8 	  4.42419185637e-009	  1.83035804592e-009	
  20 	  9 	  1.78846216941e-008	 -6.63940865358e-009	
  20 	  10 	 -3.25394919988e-008	 -5.12308873621e-009	
  20 	  11 	  1.38992707697e-008	 -1.87706454941e-008	
  20 	  12 	 -6.35750600749e-009	  1.80260853103e-008	
  20 	  13 	  2.75222725996e-008	  6.90887077588e-009	
  20 	  14 	  1.15841169405e-008	 -1.43176160143e-008	
  20 	  15 	 -2.60130744290e-008	 -7.84379672413e-010	
  20 	  16 	 -1.24137147118e-008	 -2.77500443628e-010	
  20 	  17 	  4.36909667960e-009	 -1.37420446198e-008	
  20 	  18 	  1.51842883021e-008	 -8.08429903142e-010	
  20 	  19 	 -3.14942002852e-009	  1.06505202244e-008	
  20 	  20 	  4.01448327968e-009	 -1.20450644785e-008	
  21 	  0 	  5.87820252574e-009	  0 	
  21 	  1 	 -1.61000670140e-008	  2.84359400791e-008	
  21 	  2 	 -6.54460482558e-009	  3.78474868508e-009	
  21 	  3 	  1.95491995260e-008	  2.26286963716e-008	
  21 	  4 	 -5.76604339239e-009	  1.94493782631e-008	
  21 	  5 	  2.58856303016e-009	  1.70850368668e-009	
  21 	  6 	 -1.40168810589e-008	 -2.73814826380e-012	
  21 	  7 	 -8.64357168474e-009	  4.42612277119e-009	
  21 	  8 	 -1.70477278236e-008	  1.50711192629e-009	
  21 	  9 	  1.64489062393e-008	  8.30113196364e-009	
  21 	  10 	 -1.09928976409e-008	 -1.46913794684e-009	
  21 	  11 	  6.99300364213e-009	 -3.53590565123e-008	
  21 	  12 	 -3.19300109593e-009	  1.45786917946e-008	
  21 	  13 	 -1.89854524590e-008	  1.40514791436e-008	
  21 	  14 	  2.03580785673e-008	  7.55772462839e-009	
  21 	  15 	  1.75530220278e-008	  1.04533886832e-008	
  21 	  16 	  7.86969109366e-009	 -6.56089715279e-009	
  21 	  17 	 -6.99484489981e-009	 -7.36064901147e-009	
  21 	  18 	  2.59643291521e-008	 -1.11560806130e-008	
  21 	  19 	 -2.73741636410e-008	  1.63958190052e-008	
  21 	  20 	 -2.68682473584e-008	  1.62086057168e-008	
  21 	  21 	  8.30374873931e-009	 -3.75546121742e-009	
  22 	  0 	 -1.13735124258e-008	  0 	
  22 	  1 	  1.62309865679e-008	 -3.77303475153e-009	
  22 	  2 	 -2.64090261387e-008	 -2.10832402428e-009	
  22 	  3 	  1.16580016540e-008	  1.06764617222e-008	
  22 	  4 	 -2.70979141450e-009	  1.74980820565e-008	
  22 	  5 	 -1.86452625009e-009	  7.44718166475e-010	
  22 	  6 	  9.64390704406e-009	 -6.37316743907e-009	
  22 	  7 	  1.59715981794e-008	  4.39600942993e-009	
  22 	  8 	 -2.35157426998e-008	  4.83673695086e-009	
  22 	  9 	  8.29435796736e-009	  8.73382159985e-009	
  22 	  10 	  6.00704037700e-009	  2.21854121109e-008	
  22 	  11 	 -4.96078301538e-009	 -1.78822672474e-008	
  22 	  12 	  2.13502315463e-009	 -7.96120522503e-009	
  22 	  13 	 -1.72631843979e-008	  1.97026896891e-008	
  22 	  14 	  1.09297133018e-008	  8.25280905301e-009	
  22 	  15 	  2.58410840629e-008	  4.60172998317e-009	
  22 	  16 	  1.41258558921e-010	 -7.18238005300e-009	
  22 	  17 	  8.89294096846e-009	 -1.45618348245e-008	
  22 	  18 	  1.05047447464e-008	 -1.64271275481e-008	
  22 	  19 	  1.41305509124e-008	 -3.84537168598e-009	
  22 	  20 	 -1.67617655441e-008	  1.99561513321e-008	
  22 	  21 	 -2.50948756455e-008	  2.36151346132e-008	
  22 	  22 	 -9.59596694808e-009	  2.49861413882e-009	
  23 	  0 	 -2.26201075082e-008	  0 	
  23 	  1 	  1.10870239758e-008	  1.61379151529e-008	
  23 	  2 	 -1.35191027779e-008	 -5.01411714851e-009	
  23 	  3 	 -2.45128011445e-008	 -1.60570438998e-008	
  23 	  4 	 -2.39887874557e-008	  7.31536362288e-009	
  23 	  5 	  7.99636624146e-010	 -1.61449741410e-010	
  23 	  6 	 -1.26082781309e-008	  1.61308155632e-008	
  23 	  7 	 -8.04132133761e-009	 -1.11647197494e-009	
  23 	  8 	  7.53785326468e-009	 -3.29679925219e-010	
  23 	  9 	  2.55053254950e-009	 -1.28071525548e-008	
  23 	  10 	  1.65167929133e-008	 -1.85239620853e-009	
  23 	  11 	  9.42656822724e-009	  1.52386181583e-008	
  23 	  12 	  1.63632625534e-008	 -1.24098327824e-008	
  23 	  13 	 -1.15107832808e-008	 -4.84279171626e-009	
  23 	  14 	  6.75321602205e-009	 -1.82899962212e-009	
  23 	  15 	  1.86898042860e-008	 -3.60523754480e-009	
  23 	  16 	  6.13840121864e-009	  1.10362707266e-008	
  23 	  17 	 -5.53721023909e-009	 -1.28459060460e-008	
  23 	  18 	  8.43361263813e-009	 -1.49115921604e-008	
  23 	  19 	 -5.20848228342e-009	  1.07789593943e-008	
  23 	  20 	  8.60434396837e-009	 -5.34641639372e-009	
  23 	  21 	  1.54578189867e-008	  1.15333325358e-008	
  23 	  22 	 -1.78417206471e-008	  4.33092348902e-009	
  23 	  23 	  2.85393980111e-009	 -1.13232945970e-008	
  24 	  0 	  7.63657386411e-010	  0 	
  24 	  1 	 -3.14943681427e-009	 -1.77191190395e-009	
  24 	  2 	  1.38595572093e-009	  1.71104066399e-008	
  24 	  3 	 -4.76406913528e-009	 -9.42329378124e-009	
  24 	  4 	  6.05108036340e-009	  5.49769910190e-009	
  24 	  5 	 -7.29479047480e-009	 -2.13826490504e-008	
  24 	  6 	  4.54210367534e-009	  1.85596665318e-009	
  24 	  7 	 -6.14244489298e-009	  4.70081667950e-009	
  24 	  8 	  1.54822444425e-008	 -4.34472097787e-009	
  24 	  9 	 -9.76623425797e-009	 -1.62755137620e-008	
  24 	  10 	  1.08934628974e-008	  2.09168783607e-008	
  24 	  11 	  1.45280775336e-008	  1.87398018797e-008	
  24 	  12 	  1.18970310716e-008	 -6.22933098150e-009	
  24 	  13 	 -2.89676673057e-009	  3.13251295023e-009	
  24 	  14 	 -2.00006558602e-008	 -1.87249636820e-009	
  24 	  15 	  6.10396350698e-009	 -1.58957680563e-008	
  24 	  16 	  8.88750753374e-009	  2.96492703351e-009	
  24 	  17 	 -1.19629964611e-008	 -5.82074593955e-009	
  24 	  18 	 -6.52630641554e-010	 -1.01332355837e-008	
  24 	  19 	 -4.38896550264e-009	 -8.14552569977e-009	
  24 	  20 	 -5.17551981851e-009	  8.90354942378e-009	
  24 	  21 	  6.03436755046e-009	  1.40116090741e-008	
  24 	  22 	  3.93640283055e-009	 -4.28327655754e-009	
  24 	  23 	 -6.14283479549e-009	 -8.69267902100e-009	
  24 	  24 	  1.23903921309e-008	 -3.75059286959e-009	
  25 	  0 	  3.21309208115e-009	  0 	
  25 	  1 	  6.89649208566e-009	 -7.99551829400e-009	
  25 	  2 	  2.19498139172e-008	  9.01370249111e-009	
  25 	  3 	 -1.17774931587e-008	 -1.26719024391e-008	
  25 	  4 	  9.42543628919e-009	  6.84937199310e-010	
  25 	  5 	 -1.00497487339e-008	 -9.22122399669e-010	
  25 	  6 	  1.66832871654e-008	  4.30583576198e-010	
  25 	  7 	  7.71426681671e-009	 -4.11703290424e-009	
  25 	  8 	  3.15651944150e-009	 -7.81960217668e-010	
  25 	  9 	 -2.99385350515e-008	  2.12695473199e-008	
  25 	  10 	  8.81931818033e-009	 -4.18041586166e-009	
  25 	  11 	  1.23401485680e-009	  1.08069128122e-008	
  25 	  12 	 -7.65146786754e-009	  1.17473742860e-008	
  25 	  13 	  8.32308127158e-009	 -1.13072604626e-008	
  25 	  14 	 -1.97042124793e-008	  6.53183488635e-009	
  25 	  15 	 -4.35732052985e-009	 -7.35147227572e-009	
  25 	  16 	  9.18239548455e-010	 -1.28124888592e-008	
  25 	  17 	 -1.52176535379e-008	 -3.21280397924e-009	
  25 	  18 	  1.21901534244e-009	 -1.49040483259e-008	
  25 	  19 	  7.77589111757e-009	  9.92518771940e-009	
  25 	  20 	 -7.50856670671e-009	 -5.62826155305e-010	
  25 	  21 	  1.07232840679e-008	  8.16090174380e-009	
  25 	  22 	 -1.39902235928e-008	  3.58546198324e-009	
  25 	  23 	  8.40270853655e-009	 -1.23338407960e-008	
  25 	  24 	  4.12447134569e-009	 -8.30716465316e-009	
  25 	  25 	  1.07484366767e-008	  4.72369913984e-009	
  26 	  0 	  5.05833635414e-009	  0 	
  26 	  1 	 -1.54756177965e-009	 -7.70012788870e-009	
  26 	  2 	 -3.58729876836e-009	  1.14484111182e-008	
  26 	  3 	  1.40505671266e-008	  4.30905534293e-009	
  26 	  4 	  1.90548709216e-008	 -1.94161179658e-008	
  26 	  5 	  1.07190025408e-008	  9.08952851813e-009	
  26 	  6 	  1.13116909405e-008	 -9.34393384448e-009	
  26 	  7 	 -1.56228295600e-009	  4.81168302476e-009	
  26 	  8 	  3.94920146317e-009	  1.15340525300e-009	
  26 	  9 	 -1.20371433638e-008	  4.75177058134e-010	
  26 	  10 	 -1.41246124333e-008	 -6.45217247293e-009	
  26 	  11 	 -5.20385857649e-009	  2.12443340407e-009	
  26 	  12 	 -1.75071176483e-008	  2.01974971938e-009	
  26 	  13 	 -3.35708835245e-011	  1.50474091685e-009	
  26 	  14 	  7.96385051492e-009	  7.84704068835e-009	
  26 	  15 	 -1.32388781089e-008	  8.03960091441e-009	
  26 	  16 	  1.29093226253e-009	 -6.11434455705e-009	
  26 	  17 	 -1.24494157563e-008	  7.80774845640e-009	
  26 	  18 	 -1.30317424459e-008	  4.99989162569e-009	
  26 	  19 	 -2.05807464595e-009	  3.54396135438e-009	
  26 	  20 	  6.55952144017e-009	 -1.16878041180e-008	
  26 	  21 	 -8.70038868453e-009	  1.68222257564e-009	
  26 	  22 	  1.01580452049e-008	  7.54358531576e-009	
  26 	  23 	  1.24105057436e-009	  1.08580088935e-008	
  26 	  24 	  8.58620351966e-009	  1.48288510099e-008	
  26 	  25 	  3.93441578873e-009	 -5.97792415806e-010	
  26 	  26 	  3.93179749568e-010	  1.93894997772e-009	
  27 	  0 	  2.77176322359e-009	  0 	
  27 	  1 	  2.48982909452e-009	  3.77378455357e-009	
  27 	  2 	  1.45270146453e-009	  5.03113268025e-010	
  27 	  3 	 -3.62306812856e-010	  1.08845762499e-008	
  27 	  4 	 -5.99191537156e-010	  9.40517681232e-009	
  27 	  5 	  1.67690560888e-008	  1.38338587209e-008	
  27 	  6 	  3.64265989803e-009	  6.13032807744e-009	
  27 	  7 	 -1.23459266009e-008	 -3.86514075951e-009	
  27 	  8 	 -6.10407644820e-009	 -8.99504471581e-009	
  27 	  9 	  3.40113157077e-009	  1.10992938664e-008	
  27 	  10 	 -1.33158893187e-008	  1.72832279914e-010	
  27 	  11 	  1.98322808107e-009	 -9.69054254425e-009	
  27 	  12 	 -1.13695413044e-008	  1.90072943780e-009	
  27 	  13 	 -4.97224781271e-009	 -4.14521559996e-009	
  27 	  14 	  1.55033957087e-008	  1.18821289690e-008	
  27 	  15 	 -1.80057326196e-009	  1.17636986220e-009	
  27 	  16 	  2.75729952890e-009	  2.78770269193e-009	
  27 	  17 	  3.79281571763e-009	  3.14983101048e-010	
  27 	  18 	 -2.87144071715e-009	  7.44190558718e-009	
  27 	  19 	 -3.26518614707e-010	 -2.93243500454e-009	
  27 	  20 	 -8.55182561846e-010	  3.47617208115e-009	
  27 	  21 	  4.86877030983e-009	 -7.08725283540e-009	
  27 	  22 	 -5.74332100083e-009	  2.90056687383e-009	
  27 	  23 	 -5.41033470941e-009	 -1.10452433654e-008	
  27 	  24 	  4.16951885932e-010	 -1.80038186306e-009	
  27 	  25 	  1.22815470212e-008	  5.62425137285e-009	
  27 	  26 	 -6.59498075163e-009	 -2.22838418639e-009	
  27 	  27 	  7.60067381058e-009	  6.92387418920e-010	
  28 	  0 	 -9.10376375863e-009	  0 	
  28 	  1 	 -5.55484993587e-009	  7.93300192579e-009	
  28 	  2 	 -1.51891312110e-008	 -7.97957089012e-009	
  28 	  3 	  2.53182542239e-009	  1.11373049392e-008	
  28 	  4 	 -1.99212752125e-009	  1.25054704704e-008	
  28 	  5 	  1.08871875702e-008	 -4.22573826988e-009	
  28 	  6 	 -5.22194316032e-009	  1.32656509709e-008	
  28 	  7 	 -7.05588863746e-010	  5.12740997711e-009	
  28 	  8 	 -4.23704976329e-009	 -3.32584474553e-009	
  28 	  9 	  1.13842461859e-008	 -1.04163010811e-008	
  28 	  10 	 -9.22867885081e-009	  8.17851851593e-009	
  28 	  11 	 -2.98097342570e-009	 -1.45944538949e-009	
  28 	  12 	 -4.83471863256e-010	  9.64951845026e-009	
  28 	  13 	  1.64993974957e-009	  6.63803768688e-009	
  28 	  14 	 -8.23334828618e-009	 -1.26939492243e-008	
  28 	  15 	 -1.22774798187e-008	 -1.97537366262e-009	
  28 	  16 	 -3.57280690709e-009	 -1.35890044766e-008	
  28 	  17 	  1.33742628184e-008	 -4.72374226318e-009	
  28 	  18 	  5.62532322747e-009	 -3.87230727328e-009	
  28 	  19 	  5.77104709635e-009	  2.35011734292e-008	
  28 	  20 	 -1.15922189521e-009	  6.62939940662e-009	
  28 	  21 	  6.63154344374e-009	  6.33201211223e-009	
  28 	  22 	 -1.94231451662e-009	 -7.33725263106e-009	
  28 	  23 	  6.20158165102e-009	  2.61202437682e-009	
  28 	  24 	  1.11186270620e-008	 -1.35606378769e-008	
  28 	  25 	  7.29495896148e-009	 -1.76041477031e-008	
  28 	  26 	  1.23084992259e-008	  3.89251843939e-009	
  28 	  27 	 -8.11971206724e-009	  1.30279228550e-009	
  28 	  28 	  6.98725878320e-009	  6.80526167979e-009	
  29 	  0 	 -4.97406439473e-009	  0 	
  29 	  1 	  4.98979084585e-009	 -9.82512461189e-009	
  29 	  2 	 -3.12119754620e-009	 -2.63433487675e-009	
  29 	  3 	  1.82518120454e-009	 -1.05769977750e-008	
  29 	  4 	 -2.42786314995e-008	  2.26110758622e-009	
  29 	  5 	 -6.81103063669e-009	  6.01242555817e-009	
  29 	  6 	  1.19592879211e-008	  9.70200695740e-009	
  29 	  7 	 -5.91100934208e-009	 -2.14599788733e-009	
  29 	  8 	 -1.69467235549e-008	  1.11160276839e-008	
  29 	  9 	 -1.29371161690e-009	  1.41793573226e-009	
